prop type, address #, address st, city, state, zip, dom, listing_id, beds, baths, sqfootage, lotsize, yearbuilt, latitude, longitude, redfin link, chartlink, homelink, graphlink, maplink, compslink, zpid, zestimate, lastupdated, rentestimate, lastupdated_rent, distance, # hot words, sold price, sold date, comp score, $/sqft
redfin,1230,50th Ave,Oakland,CA,94601,0,,2,1.0,595,2750,1910,37.767934,-122.209927,,,http://www.zillow.com/homedetails/1230-50th-Ave-Oakland-CA-94601/24780448_zpid/,http://www.zillow.com/homedetails/1230-50th-Ave-Oakland-CA-94601/24780448_zpid/#charts-and-data,http://www.zillow.com/homes/24780448_zpid/,http://www.zillow.com/homes/comps/24780448_zpid/,24780448,247981,04/11/2016,,,0.520939176513,0,255000,06/15/2015,3.0,428
redfin,1325,52nd Ave,Oakland,CA,94601,0,,2,2.0,862,2875,1905,37.76798,-122.20802,,,http://www.zillow.com/homedetails/1325-52nd-Ave-Oakland-CA-94601/24780463_zpid/,http://www.zillow.com/homedetails/1325-52nd-Ave-Oakland-CA-94601/24780463_zpid/#charts-and-data,http://www.zillow.com/homes/24780463_zpid/,http://www.zillow.com/homes/comps/24780463_zpid/,24780463,257655,04/11/2016,,,0.454892622565,0,210000,09/09/2015,6.0,243
redfin,5015,Bancroft Ave,Oakland,CA,94601,0,,2,1.0,892,3325,1915,37.77156,-122.20679,,,http://www.zillow.com/homedetails/5015-Bancroft-Ave-Oakland-CA-94601/24780801_zpid/,http://www.zillow.com/homedetails/5015-Bancroft-Ave-Oakland-CA-94601/24780801_zpid/#charts-and-data,http://www.zillow.com/homes/24780801_zpid/,http://www.zillow.com/homes/comps/24780801_zpid/,24780801,291962,04/11/2016,,,0.646701546713,0,150000,02/10/2016,10.0,168
redfin,1673,51st Ave,Oakland,CA,94601,0,,3,1.0,838,2939,1925,37.771592,-122.206209,,,http://www.zillow.com/homedetails/1673-51st-Ave-Oakland-CA-94601/24780803_zpid/,http://www.zillow.com/homedetails/1673-51st-Ave-Oakland-CA-94601/24780803_zpid/#charts-and-data,http://www.zillow.com/homes/24780803_zpid/,http://www.zillow.com/homes/comps/24780803_zpid/,24780803,275566,04/11/2016,,,0.639670614147,0,302000,08/04/2015,5.0,360
principal_arv,avg $/sqft,rehab_light,rehab_med,rehab_high,mao_light,mao_med,mao_high
234183,311,26355,33885,45180,144282.25,136752.25,125457.25

prop type, address #, address st, city, state, zip, dom, listing_id, beds, baths, sqfootage, lotsize, yearbuilt, latitude, longitude, redfin link, chartlink, homelink, graphlink, maplink, compslink, zpid, zestimate, lastupdated, rentestimate, lastupdated_rent, distance, # hot words, sold price, sold date, comp score, $/sqft
redfin,2020,96TH Ave,Oakland,CA,94603,69,40727886,3,1.0,1074,5358,1940,37.748793,-122.164394,http://www.redfin.com/CA/Oakland/2020-96th-Ave-94603/home/1161798,,http://www.zillow.com/homedetails/2020-96th-Ave-Oakland-CA-94603/24804943_zpid/,http://www.zillow.com/homedetails/2020-96th-Ave-Oakland-CA-94603/24804943_zpid/#charts-and-data,http://www.zillow.com/homes/24804943_zpid/,http://www.zillow.com/homes/comps/24804943_zpid/,24804943,303897,04/11/2016,2700,04/12/2016,0,0
redfin,1752,84th Ave,Oakland,CA,94621,0,,1,1.0,899,5318,1922,37.756304,-122.173197,,,http://www.zillow.com/homedetails/1752-84th-Ave-Oakland-CA-94621/24797788_zpid/,http://www.zillow.com/homedetails/1752-84th-Ave-Oakland-CA-94621/24797788_zpid/#charts-and-data,http://www.zillow.com/homes/24797788_zpid/,http://www.zillow.com/homes/comps/24797788_zpid/,24797788,298376,04/11/2016,,,0.707520735779,0,200000,10/13/2015,10.0,222
redfin,1957,86th Ave,Oakland,CA,94621,0,,2,1.0,828,5318,1927,37.756031,-122.170665,,,http://www.zillow.com/homedetails/1957-86th-Ave-Oakland-CA-94621/24797814_zpid/,http://www.zillow.com/homedetails/1957-86th-Ave-Oakland-CA-94621/24797814_zpid/#charts-and-data,http://www.zillow.com/homes/24797814_zpid/,http://www.zillow.com/homes/comps/24797814_zpid/,24797814,252440,04/11/2016,,,0.606183648467,0,325000,02/03/2016,4.0,392
redfin,1931,85th Ave,Oakland,CA,94621,0,,1,1.0,946,4655,1920,37.756579,-122.171707,,,http://www.zillow.com/homedetails/1931-85th-Ave-Oakland-CA-94621/24797844_zpid/,http://www.zillow.com/homedetails/1931-85th-Ave-Oakland-CA-94621/24797844_zpid/#charts-and-data,http://www.zillow.com/homes/24797844_zpid/,http://www.zillow.com/homes/comps/24797844_zpid/,24797844,234163,04/11/2016,,,0.6700775502,0,240000,06/04/2015,8.0,253
redfin,2215,89th Ave,Oakland,CA,94605,0,,2,1.0,1047,6838,1940,37.754743,-122.165987,,,http://www.zillow.com/homedetails/2215-89th-Ave-Oakland-CA-94605/24798795_zpid/,http://www.zillow.com/homedetails/2215-89th-Ave-Oakland-CA-94605/24798795_zpid/#charts-and-data,http://www.zillow.com/homes/24798795_zpid/,http://www.zillow.com/homes/comps/24798795_zpid/,24798795,254771,04/11/2016,,,0.420214640412,0,295000,02/10/2016,3.0,281
redfin,1331,88th Ave,Oakland,CA,94621,0,,2,1.0,903,3267,1915,37.750836,-122.176784,,,http://www.zillow.com/homedetails/1331-88th-Ave-Oakland-CA-94621/24797217_zpid/,http://www.zillow.com/homedetails/1331-88th-Ave-Oakland-CA-94621/24797217_zpid/#charts-and-data,http://www.zillow.com/homes/24797217_zpid/,http://www.zillow.com/homes/comps/24797217_zpid/,24797217,288347,04/11/2016,,,0.691444949858,0,285000,12/11/2015,6.0,315
redfin,8817,A St,Oakland,CA,94621,0,,2,1.0,1133,4370,1945,37.749874,-122.177365,,,http://www.zillow.com/homedetails/8817-A-St-Oakland-CA-94621/24797292_zpid/,http://www.zillow.com/homedetails/8817-A-St-Oakland-CA-94621/24797292_zpid/#charts-and-data,http://www.zillow.com/homes/24797292_zpid/,http://www.zillow.com/homes/comps/24797292_zpid/,24797292,342764,04/11/2016,,,0.712553828687,0,187000,09/24/2015,10.0,165
redfin,1430,85th Ave,Oakland,CA,94621,0,,3,1.0,1107,5320,1940,37.753752,-122.176444,,,http://www.zillow.com/homedetails/1430-85th-Ave-Oakland-CA-94621/24797607_zpid/,http://www.zillow.com/homedetails/1430-85th-Ave-Oakland-CA-94621/24797607_zpid/#charts-and-data,http://www.zillow.com/homes/24797607_zpid/,http://www.zillow.com/homes/comps/24797607_zpid/,24797607,310456,04/11/2016,,,0.742125560523,0,219000,03/16/2016,7.0,197
redfin,1424,86th Ave,Oakland,CA,94621,0,,2,1.0,1000,4120,1920,37.753023,-122.175889,,,http://www.zillow.com/homedetails/1424-86th-Ave-Oakland-CA-94621/24798238_zpid/,http://www.zillow.com/homedetails/1424-86th-Ave-Oakland-CA-94621/24798238_zpid/#charts-and-data,http://www.zillow.com/homes/24798238_zpid/,http://www.zillow.com/homes/comps/24798238_zpid/,24798238,308851,04/11/2016,,,0.692658363321,0,315000,03/29/2016,4.0,315
redfin,1636,86th Ave,Oakland,CA,94621,0,,3,1.5,1251,4120,1938,37.753828,-122.174167,,,http://www.zillow.com/homedetails/1636-86th-Ave-Oakland-CA-94621/24798262_zpid/,http://www.zillow.com/homedetails/1636-86th-Ave-Oakland-CA-94621/24798262_zpid/#charts-and-data,http://www.zillow.com/homes/24798262_zpid/,http://www.zillow.com/homes/comps/24798262_zpid/,24798262,269481,04/11/2016,,,0.637239890256,0,249000,09/10/2015,7.0,199
principal_arv,avg $/sqft,rehab_light,rehab_med,rehab_high,mao_light,mao_med,mao_high
278166,259,37590,48330,64440,166034.5,155294.5,139184.5

prop type, address #, address st, city, state, zip, dom, listing_id, beds, baths, sqfootage, lotsize, yearbuilt, latitude, longitude, redfin link, chartlink, homelink, graphlink, maplink, compslink, zpid, zestimate, lastupdated, rentestimate, lastupdated_rent, distance, # hot words, sold price, sold date, comp score, $/sqft
redfin,1329,94th Ave,Oakland,CA,94603,67,40728127,3,2.0,1020,3049,1917,37.746872,-122.173829,http://www.redfin.com/CA/Oakland/1329-94th-Ave-94603/home/1377256,,http://www.zillow.com/homedetails/1329-94th-Ave-Oakland-CA-94603/24800614_zpid/,http://www.zillow.com/homedetails/1329-94th-Ave-Oakland-CA-94603/24800614_zpid/#charts-and-data,http://www.zillow.com/homes/24800614_zpid/,http://www.zillow.com/homes/comps/24800614_zpid/,24800614,305005,04/11/2016,2395,04/12/2016,0,0
redfin,1800,101st Ave,Oakland,CA,94603,0,,2,1.0,922,4029,1923,37.743152,-122.163959,,,http://www.zillow.com/homedetails/1800-101st-Ave-Oakland-CA-94603/24805744_zpid/,http://www.zillow.com/homedetails/1800-101st-Ave-Oakland-CA-94603/24805744_zpid/#charts-and-data,http://www.zillow.com/homes/24805744_zpid/,http://www.zillow.com/homes/comps/24805744_zpid/,24805744,285600,04/11/2016,,,0.597369210801,0,180000,10/20/2015,12.0,195
redfin,1490,82nd Ave,Oakland,CA,94621,0,,3,1.0,1050,5240,1890,37.756305,-122.177535,,,http://www.zillow.com/homedetails/1490-82nd-Ave-Oakland-CA-94621/24797565_zpid/,http://www.zillow.com/homedetails/1490-82nd-Ave-Oakland-CA-94621/24797565_zpid/#charts-and-data,http://www.zillow.com/homes/24797565_zpid/,http://www.zillow.com/homes/comps/24797565_zpid/,24797565,310391,04/11/2016,,,0.682477604188,0,375000,01/29/2016,7.0,357
redfin,1752,84th Ave,Oakland,CA,94621,0,,1,1.0,899,5318,1922,37.756304,-122.173197,,,http://www.zillow.com/homedetails/1752-84th-Ave-Oakland-CA-94621/24797788_zpid/,http://www.zillow.com/homedetails/1752-84th-Ave-Oakland-CA-94621/24797788_zpid/#charts-and-data,http://www.zillow.com/homes/24797788_zpid/,http://www.zillow.com/homes/comps/24797788_zpid/,24797788,298376,04/11/2016,,,0.652600937377,0,200000,10/13/2015,12.0,222
redfin,1957,86th Ave,Oakland,CA,94621,0,,2,1.0,828,5318,1927,37.756031,-122.170665,,,http://www.zillow.com/homedetails/1957-86th-Ave-Oakland-CA-94621/24797814_zpid/,http://www.zillow.com/homedetails/1957-86th-Ave-Oakland-CA-94621/24797814_zpid/#charts-and-data,http://www.zillow.com/homes/24797814_zpid/,http://www.zillow.com/homes/comps/24797814_zpid/,24797814,252440,04/11/2016,,,0.656006097904,0,325000,02/03/2016,6.0,392
redfin,1931,85th Ave,Oakland,CA,94621,0,,1,1.0,946,4655,1920,37.756579,-122.171707,,,http://www.zillow.com/homedetails/1931-85th-Ave-Oakland-CA-94621/24797844_zpid/,http://www.zillow.com/homedetails/1931-85th-Ave-Oakland-CA-94621/24797844_zpid/#charts-and-data,http://www.zillow.com/homes/24797844_zpid/,http://www.zillow.com/homes/comps/24797844_zpid/,24797844,234163,04/11/2016,,,0.680632382593,0,240000,06/04/2015,10.0,253
principal_arv,avg $/sqft,rehab_light,rehab_med,rehab_high,mao_light,mao_med,mao_high
288660,283,35700,45900,61200,175795.0,165595.0,150295.0

prop type, address #, address st, city, state, zip, dom, listing_id, beds, baths, sqfootage, lotsize, yearbuilt, latitude, longitude, redfin link, chartlink, homelink, graphlink, maplink, compslink, zpid, zestimate, lastupdated, rentestimate, lastupdated_rent, distance, # hot words, sold price, sold date, comp score, $/sqft
redfin,1007,41ST St #441,Oakland,CA,94608,66,40728159,3,2.0,1369,,2005,37.831966,-122.27726,http://www.redfin.com/CA/Oakland/1007-41st-St-94608/unit-441/home/12115647,,http://www.zillow.com/homedetails/1007-41st-St-APT-441-Oakland-CA-94608/72700483_zpid/,http://www.zillow.com/homedetails/1007-41st-St-APT-441-Oakland-CA-94608/72700483_zpid/#charts-and-data,http://www.zillow.com/homes/72700483_zpid/,http://www.zillow.com/homes/comps/72700483_zpid/,72700483,534075,04/11/2016,2950,04/12/2016,0,0
redfin,955,40th St,Oakland,CA,94608,0,,2,2.0,1098,3920,1945,37.830621,-122.275556,,,http://www.zillow.com/homedetails/955-40th-St-Oakland-CA-94608/24748357_zpid/,http://www.zillow.com/homedetails/955-40th-St-Oakland-CA-94608/24748357_zpid/#charts-and-data,http://www.zillow.com/homes/24748357_zpid/,http://www.zillow.com/homes/comps/24748357_zpid/,24748357,533592,04/11/2016,,,0.131465057305,0,575000,08/11/2015,3.0,523
redfin,4226,West St,Oakland,CA,94608,0,,2,2.0,1150,2250,1915,37.832431,-122.270134,,,http://www.zillow.com/homedetails/4226-West-St-Oakland-CA-94608/24750128_zpid/,http://www.zillow.com/homedetails/4226-West-St-Oakland-CA-94608/24750128_zpid/#charts-and-data,http://www.zillow.com/homes/24750128_zpid/,http://www.zillow.com/homes/comps/24750128_zpid/,24750128,930316,04/11/2016,,,0.390194521667,0,520000,08/14/2015,3.0,452
redfin,5129,Genoa St,Oakland,CA,94608,0,,2,1.0,1400,3525,1908,37.836614,-122.271263,,,http://www.zillow.com/homedetails/5129-Genoa-St-Oakland-CA-94608/24751761_zpid/,http://www.zillow.com/homedetails/5129-Genoa-St-Oakland-CA-94608/24751761_zpid/#charts-and-data,http://www.zillow.com/homes/24751761_zpid/,http://www.zillow.com/homes/comps/24751761_zpid/,24751761,516978,04/11/2016,,,0.458505046301,0,490000,07/09/2015,5.0,350
redfin,960,55th St,Oakland,CA,94608,0,,3,2.0,1065,2800,1898,37.839373,-122.276821,,,http://www.zillow.com/homedetails/960-55th-St-Oakland-CA-94608/24754431_zpid/,http://www.zillow.com/homedetails/960-55th-St-Oakland-CA-94608/24754431_zpid/#charts-and-data,http://www.zillow.com/homes/24754431_zpid/,http://www.zillow.com/homes/comps/24754431_zpid/,24754431,565595,04/11/2016,,,0.512333619657,0,630000,12/24/2015,4.0,591
principal_arv,avg $/sqft,rehab_light,rehab_med,rehab_high,mao_light,mao_med,mao_high
655751,479,47915,61605,82140,428898.25,415208.25,394673.25

prop type, address #, address st, city, state, zip, dom, listing_id, beds, baths, sqfootage, lotsize, yearbuilt, latitude, longitude, redfin link, chartlink, homelink, graphlink, maplink, compslink, zpid, zestimate, lastupdated, rentestimate, lastupdated_rent, distance, # hot words, sold price, sold date, comp score, $/sqft
redfin,13402,CAMPUS Dr,Oakland,CA,94619,62,40728518,5,5.0,4864,24393,1992,37.784832,-122.160625,http://www.redfin.com/CA/Oakland/13402-Campus-Dr-94619/home/1881842,,http://www.zillow.com/homedetails/13402-Campus-Dr-Oakland-CA-94619/24787271_zpid/,http://www.zillow.com/homedetails/13402-Campus-Dr-Oakland-CA-94619/24787271_zpid/#charts-and-data,http://www.zillow.com/homes/24787271_zpid/,http://www.zillow.com/homes/comps/24787271_zpid/,24787271,1954988,04/11/2016,7227,04/12/2016,0,0
redfin,13446,Campus Dr,Oakland,CA,94619,0,,4,4.5,4084,23953,2003,37.783865,-122.159123,,,http://www.zillow.com/homedetails/13446-Campus-Dr-Oakland-CA-94619/24787281_zpid/,http://www.zillow.com/homedetails/13446-Campus-Dr-Oakland-CA-94619/24787281_zpid/#charts-and-data,http://www.zillow.com/homes/24787281_zpid/,http://www.zillow.com/homes/comps/24787281_zpid/,24787281,1801696,04/11/2016,,,0.105787307391,0,1370000,12/22/2015,6.0,335
redfin,13477,Campus Dr,Oakland,CA,94619,0,,5,4.5,5140,22130,2007,37.782948,-122.159566,,,http://www.zillow.com/homedetails/13477-Campus-Dr-Oakland-CA-94619/82842988_zpid/,http://www.zillow.com/homedetails/13477-Campus-Dr-Oakland-CA-94619/82842988_zpid/#charts-and-data,http://www.zillow.com/homes/82842988_zpid/,http://www.zillow.com/homes/comps/82842988_zpid/,82842988,2553108,04/11/2016,,,0.142438465636,0,2500000,06/25/2015,4.0,486
redfin,13485,Campus Dr,Oakland,CA,94619,0,,5,4.5,5239,19955,2007,37.783377,-122.159333,,,http://www.zillow.com/homedetails/13485-Campus-Dr-Oakland-CA-94619/89032201_zpid/,http://www.zillow.com/homedetails/13485-Campus-Dr-Oakland-CA-94619/89032201_zpid/#charts-and-data,http://www.zillow.com/homes/89032201_zpid/,http://www.zillow.com/homes/comps/89032201_zpid/,89032201,2508918,04/11/2016,,,0.122816331672,0,2350000,07/31/2015,3.0,448
principal_arv,avg $/sqft,rehab_light,rehab_med,rehab_high,mao_light,mao_med,mao_high
2057472,423,170240,218880,291840,1342864.0,1294224.0,1221264.0

prop type, address #, address st, city, state, zip, dom, listing_id, beds, baths, sqfootage, lotsize, yearbuilt, latitude, longitude, redfin link, chartlink, homelink, graphlink, maplink, compslink, zpid, zestimate, lastupdated, rentestimate, lastupdated_rent, distance, # hot words, sold price, sold date, comp score, $/sqft
redfin,8360,Golf Links Rd,Oakland,CA,94605,54,21603058,3,1.5,1088,4000,1942,37.762317,-122.161506,http://www.redfin.com/CA/Oakland/8360-Golf-Links-Rd-94605/home/2025935,,http://www.zillow.com/homedetails/8360-Golf-Links-Rd-Oakland-CA-94605/24799215_zpid/,http://www.zillow.com/homedetails/8360-Golf-Links-Rd-Oakland-CA-94605/24799215_zpid/#charts-and-data,http://www.zillow.com/homes/24799215_zpid/,http://www.zillow.com/homes/comps/24799215_zpid/,24799215,482866,04/11/2016,2745,04/12/2016,0,0
redfin,2215,89th Ave,Oakland,CA,94605,0,,2,1.0,1047,6838,1940,37.754743,-122.165987,,,http://www.zillow.com/homedetails/2215-89th-Ave-Oakland-CA-94605/24798795_zpid/,http://www.zillow.com/homedetails/2215-89th-Ave-Oakland-CA-94605/24798795_zpid/#charts-and-data,http://www.zillow.com/homes/24798795_zpid/,http://www.zillow.com/homes/comps/24798795_zpid/,24798795,254771,04/11/2016,,,0.577728155197,0,295000,02/10/2016,11.0,281
redfin,1923,88th Ave,Oakland,CA,94621,0,,2,1.0,1180,4911,1920,37.753869,-122.169881,,,http://www.zillow.com/homedetails/1923-88th-Ave-Oakland-CA-94621/24798544_zpid/,http://www.zillow.com/homedetails/1923-88th-Ave-Oakland-CA-94621/24798544_zpid/#charts-and-data,http://www.zillow.com/homes/24798544_zpid/,http://www.zillow.com/homes/comps/24798544_zpid/,24798544,293280,04/11/2016,,,0.741619196534,0,285000,06/25/2015,12.0,241
redfin,2144,88th Ave,Oakland,CA,94621,0,,4,2.0,1020,6000,1939,37.754704,-122.166898,,,http://www.zillow.com/homedetails/2144-88th-Ave-Oakland-CA-94621/24798633_zpid/,http://www.zillow.com/homedetails/2144-88th-Ave-Oakland-CA-94621/24798633_zpid/#charts-and-data,http://www.zillow.com/homes/24798633_zpid/,http://www.zillow.com/homes/comps/24798633_zpid/,24798633,290192,04/11/2016,,,0.602856020318,0,286000,01/12/2016,11.0,280
redfin,8816,Olive St,Oakland,CA,94621,0,,2,1.0,1034,4290,1925,37.753975,-122.168118,,,http://www.zillow.com/homedetails/8816-Olive-St-Oakland-CA-94621/24798644_zpid/,http://www.zillow.com/homedetails/8816-Olive-St-Oakland-CA-94621/24798644_zpid/#charts-and-data,http://www.zillow.com/homes/24798644_zpid/,http://www.zillow.com/homes/comps/24798644_zpid/,24798644,277314,04/11/2016,,,0.680192003218,0,275000,12/08/2015,11.0,265
redfin,2243,89th Ave,Oakland,CA,94605,0,,3,1.5,1130,4200,1925,37.754952,-122.165535,,,http://www.zillow.com/homedetails/2243-89th-Ave-Oakland-CA-94605/24798792_zpid/,http://www.zillow.com/homedetails/2243-89th-Ave-Oakland-CA-94605/24798792_zpid/#charts-and-data,http://www.zillow.com/homes/24798792_zpid/,http://www.zillow.com/homes/comps/24798792_zpid/,24798792,287688,04/11/2016,,,0.55442482387,0,325000,08/20/2015,7.0,287
redfin,2208,89th Ave,Oakland,CA,94605,0,,2,1.0,963,5231,1942,37.754283,-122.165847,,,http://www.zillow.com/homedetails/2208-89th-Ave-Oakland-CA-94605/24798811_zpid/,http://www.zillow.com/homedetails/2208-89th-Ave-Oakland-CA-94605/24798811_zpid/#charts-and-data,http://www.zillow.com/homes/24798811_zpid/,http://www.zillow.com/homes/comps/24798811_zpid/,24798811,199627,04/11/2016,,,0.603622136991,0,270000,01/06/2016,12.0,280
principal_arv,avg $/sqft,rehab_light,rehab_med,rehab_high,mao_light,mao_med,mao_high
295936,272,38080,48960,65280,178872.0,167992.0,151672.0

prop type, address #, address st, city, state, zip, dom, listing_id, beds, baths, sqfootage, lotsize, yearbuilt, latitude, longitude, redfin link, chartlink, homelink, graphlink, maplink, compslink, zpid, zestimate, lastupdated, rentestimate, lastupdated_rent, distance, # hot words, sold price, sold date, comp score, $/sqft
redfin,742,Wesley Way Unit 3C,Oakland,CA,94610,53,442324,1,1.0,900,,1981,37.810115,-122.24308,http://www.redfin.com/CA/Oakland/742-Wesley-Way-94610/unit-3C/home/536180,,http://www.zillow.com/homedetails/742-Wesley-Way-APT-3C-Oakland-CA-94610/24762975_zpid/,http://www.zillow.com/homedetails/742-Wesley-Way-APT-3C-Oakland-CA-94610/24762975_zpid/#charts-and-data,http://www.zillow.com/homes/24762975_zpid/,http://www.zillow.com/homes/comps/24762975_zpid/,24762975,529155,04/11/2016,2750,04/12/2016,0,0
redfin,565,Bellevue Ave APT 704A,Oakland,CA,94610,0,,1,2.0,860,18700,1969,37.807819,-122.255767,,,http://www.zillow.com/homedetails/565-Bellevue-Ave-APT-704A-Oakland-CA-94610/24742168_zpid/,http://www.zillow.com/homedetails/565-Bellevue-Ave-APT-704A-Oakland-CA-94610/24742168_zpid/#charts-and-data,http://www.zillow.com/homes/24742168_zpid/,http://www.zillow.com/homes/comps/24742168_zpid/,24742168,671684,04/11/2016,,,0.710490896639,0,690000,10/05/2015,8.0,802
redfin,565,Bellevue Ave APT 905A,Oakland,CA,94610,0,,1,2.0,860,18700,1969,37.807819,-122.255767,,,http://www.zillow.com/homedetails/565-Bellevue-Ave-APT-905A-Oakland-CA-94610/24742185_zpid/,http://www.zillow.com/homedetails/565-Bellevue-Ave-APT-905A-Oakland-CA-94610/24742185_zpid/#charts-and-data,http://www.zillow.com/homes/24742185_zpid/,http://www.zillow.com/homes/comps/24742185_zpid/,24742185,664618,04/11/2016,,,0.710490896639,0,600000,12/18/2015,6.0,697
redfin,565,Bellevue Ave APT 2103,Oakland,CA,94610,0,,1,1.0,1069,18700,1969,37.807819,-122.255767,,,http://www.zillow.com/homedetails/565-Bellevue-Ave-APT-2103-Oakland-CA-94610/24742270_zpid/,http://www.zillow.com/homedetails/565-Bellevue-Ave-APT-2103-Oakland-CA-94610/24742270_zpid/#charts-and-data,http://www.zillow.com/homes/24742270_zpid/,http://www.zillow.com/homes/comps/24742270_zpid/,24742270,645340,04/11/2016,,,0.710490896639,0,732000,02/10/2016,8.0,684
principal_arv,avg $/sqft,rehab_light,rehab_med,rehab_high,mao_light,mao_med,mao_high
654300,727,31500,40500,54000,444225.0,435225.0,421725.0

prop type, address #, address st, city, state, zip, dom, listing_id, beds, baths, sqfootage, lotsize, yearbuilt, latitude, longitude, redfin link, chartlink, homelink, graphlink, maplink, compslink, zpid, zestimate, lastupdated, rentestimate, lastupdated_rent, distance, # hot words, sold price, sold date, comp score, $/sqft
redfin,3541,CUSTER St,Oakland,CA,94601,49,40729972,2,1.0,924,2613,1924,37.784745,-122.214034,http://www.redfin.com/CA/Oakland/3541-Custer-St-94601/home/690867,,http://www.zillow.com/homedetails/3541-Custer-St-Oakland-CA-94601/24779337_zpid/,http://www.zillow.com/homedetails/3541-Custer-St-Oakland-CA-94601/24779337_zpid/#charts-and-data,http://www.zillow.com/homes/24779337_zpid/,http://www.zillow.com/homes/comps/24779337_zpid/,24779337,345617,04/11/2016,2850,04/12/2016,0,0
redfin,3056,Curran Ave,Oakland,CA,94602,0,,2,2.0,1000,3998,1940,37.792264,-122.210903,,,http://www.zillow.com/homedetails/3056-Curran-Ave-Oakland-CA-94602/24768411_zpid/,http://www.zillow.com/homedetails/3056-Curran-Ave-Oakland-CA-94602/24768411_zpid/#charts-and-data,http://www.zillow.com/homes/24768411_zpid/,http://www.zillow.com/homes/comps/24768411_zpid/,24768411,651495,04/11/2016,,,0.546918853027,0,390000,10/29/2015,5.0,390
redfin,3057,Lynde St,Oakland,CA,94601,0,,3,1.0,1120,3323,1922,37.7906,-122.218232,,,http://www.zillow.com/homedetails/3057-Lynde-St-Oakland-CA-94601/24767995_zpid/,http://www.zillow.com/homedetails/3057-Lynde-St-Oakland-CA-94601/24767995_zpid/#charts-and-data,http://www.zillow.com/homes/24767995_zpid/,http://www.zillow.com/homes/comps/24767995_zpid/,24767995,427305,04/11/2016,,,0.464970258212,0,525000,12/15/2015,8.0,468
redfin,2919,E 29th St,Oakland,CA,94601,0,,2,1.0,1073,4000,1923,37.791582,-122.21902,,,http://www.zillow.com/homedetails/2919-E-29th-St-Oakland-CA-94601/24768079_zpid/,http://www.zillow.com/homedetails/2919-E-29th-St-Oakland-CA-94601/24768079_zpid/#charts-and-data,http://www.zillow.com/homes/24768079_zpid/,http://www.zillow.com/homes/comps/24768079_zpid/,24768079,449256,04/11/2016,,,0.545227507413,0,425000,04/22/2015,6.0,396
redfin,2931,E 29th St,Oakland,CA,94601,0,,2,1.0,896,4500,1919,37.791513,-122.21874,,,http://www.zillow.com/homedetails/2931-E-29th-St-Oakland-CA-94601/24768081_zpid/,http://www.zillow.com/homedetails/2931-E-29th-St-Oakland-CA-94601/24768081_zpid/#charts-and-data,http://www.zillow.com/homes/24768081_zpid/,http://www.zillow.com/homes/comps/24768081_zpid/,24768081,414714,04/11/2016,,,0.533573411594,0,445000,01/28/2016,6.0,496
redfin,3028,Brookdale Ave,Oakland,CA,94602,0,,3,2.0,1002,3484,1913,37.792147,-122.215106,,,http://www.zillow.com/homedetails/3028-Brookdale-Ave-Oakland-CA-94602/24768195_zpid/,http://www.zillow.com/homedetails/3028-Brookdale-Ave-Oakland-CA-94602/24768195_zpid/#charts-and-data,http://www.zillow.com/homes/24768195_zpid/,http://www.zillow.com/homes/comps/24768195_zpid/,24768195,444474,04/11/2016,,,0.51476660755,0,384000,01/29/2016,5.0,383
redfin,3066,Berlin Way,Oakland,CA,94602,0,,2,1.0,870,3003,1926,37.791821,-122.209184,,,http://www.zillow.com/homedetails/3066-Berlin-Way-Oakland-CA-94602/24768498_zpid/,http://www.zillow.com/homedetails/3066-Berlin-Way-Oakland-CA-94602/24768498_zpid/#charts-and-data,http://www.zillow.com/homes/24768498_zpid/,http://www.zillow.com/homes/comps/24768498_zpid/,24768498,473360,04/11/2016,,,0.556020301298,0,425000,12/11/2015,5.0,488
redfin,3213,Nicol Ave,Oakland,CA,94602,0,,2,1.0,842,5250,1923,37.791604,-122.212719,,,http://www.zillow.com/homedetails/3213-Nicol-Ave-Oakland-CA-94602/24768539_zpid/,http://www.zillow.com/homedetails/3213-Nicol-Ave-Oakland-CA-94602/24768539_zpid/#charts-and-data,http://www.zillow.com/homes/24768539_zpid/,http://www.zillow.com/homes/comps/24768539_zpid/,24768539,587681,04/11/2016,,,0.47931884466,0,572000,05/21/2015,10.0,679
redfin,3248,Bona St,Oakland,CA,94601,0,,3,1.0,1139,3049,1928,37.790683,-122.214115,,,http://www.zillow.com/homedetails/3248-Bona-St-Oakland-CA-94601/24768603_zpid/,http://www.zillow.com/homedetails/3248-Bona-St-Oakland-CA-94601/24768603_zpid/#charts-and-data,http://www.zillow.com/homes/24768603_zpid/,http://www.zillow.com/homes/comps/24768603_zpid/,24768603,418948,04/11/2016,,,0.410299210729,0,363000,07/24/2015,3.0,318
redfin,3448,Paxton Ave,Oakland,CA,94601,0,,3,2.0,1134,4294,1910,37.786513,-122.215725,,,http://www.zillow.com/homedetails/3448-Paxton-Ave-Oakland-CA-94601/24768729_zpid/,http://www.zillow.com/homedetails/3448-Paxton-Ave-Oakland-CA-94601/24768729_zpid/#charts-and-data,http://www.zillow.com/homes/24768729_zpid/,http://www.zillow.com/homes/comps/24768729_zpid/,24768729,561552,04/11/2016,,,0.153128675596,0,528000,05/22/2015,9.0,465
